Smiles,Value
C#CCn1ccc2ccc(OC(=O)N(CC)CC)cc21,2410.0
CC(C)(C)c1ccc(C(=O)OCCCCN2CCC(OC(c3ccccc3)c3ccccc3)CC2)cc1,2410.0
CCN=C(O)Oc1ccc2c(c1)[C@]1(C)COC(C1)O2,2420.0
Cc1ccc(CN(C(=O)/C=C/C(=O)N(Cc2ccc(C)cc2)c2ccc(Cl)cc2)c2ccc(Cl)cc2)cc1,2420.0
COc1cccc(N=C(O)CN=C(O)/C=C/c2ccc(O)c(OC)c2)c1,2420.0
Clc1cccc(OCCCCCCCN2CCCCCC2)c1,2420.0
COC(=O)C1C(c2ccc(C)cc2)C[C@H]2[C@@H](O)CC1N2C,2420.0
O=c1cc(OCCCN2CCN(c3ccccc3)CC2)c2ccccc2o1,2420.0
COc1cc2c(cc1OC)/C(=C\c1ccc(N3CCOCC3)c(O)c1)OC2=O,2430.0
O=c1c2cc(OCCCn3ccnc3)ccc2nc2n1CCc1ccccc1-2,2438.0
O=C1C(=Cc2ccc(N3CCN(c4ccccc4)CC3)cc2)C(=O)c2ccccc21,2439.0
CC(C)(C)c1cc(C(=O)CNCC2CCN(Cc3ccccc3)CC2)cc(C(C)(C)C)c1O,2440.0
COc1ccc2c(c1)O/C(=C\c1ccc(OCCCN(C)C)cc1)C2=O,2440.0
CC(C)[C@@H]1Cc2[nH]c3ccccc3c(=N)c2C1,2.446
Fc1ccc(-c2cnc3cccnc3n2)cc1,2.45
CCCCCCCCCCCCCCCCN(c1ccc(-c2ccc(N(CCCCCCCCCCCCCCCC)S(=O)(=O)c3ccccc3)c(C)c2)cc1C)S(=O)(=O)c1ccccc1,2.45
O=C(Nc1ccc(Cl)cc1)OCCCCN1CCC(OC(c2ccccc2)c2ccccc2)CC1,2450.0
O=C(Nc1ccc(F)cc1)OCCCCN1CCC(OC(c2ccccc2)c2ccccc2)CC1,2450.0
COc1ccc(-c2nc(N=C(O)C3CCN(Cc4cc(F)cc(F)c4)CC3)sc2-c2ccc(OC)cc2)cc1,2450.0
COc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1OC,2460.0
Cc1c(C(O)=NC2CCN(Cc3ccccc3)CC2)c(O)nc2ccccc12,2460.0
COc1ccc2c(ccc[n+]2Cc2ccccc2)c1,2460.0
CCCCN(CCCC)CCCCCOc1ccc(CN(CC)CC)cc1,2460.0
O=[N+]([O-])c1ccc(/C=N\C2CCN(Cc3ccccc3)C2)cc1,2461.0
CN(C)CCOc1ccc2c(=O)c3c(O)cc(OCCN(C)C)cc3oc2c1,2466.0
CCN(CC)CCOC(=O)/C=C/c1ccc2oc(C(O)=Nc3ccc(C)c(C)c3)cc(=O)c2c1,2470.0
Cc1cccc(Nc2ccccc2C(O)=NCCC(O)=NCCCCN=c2c3c([nH]c4cc(Cl)ccc24)CCCC3)c1C,2470.0
CCN(CCCOc1ccc(C(=O)/C=C/c2ccc(N(C)C)cc2)c(O)c1)Cc1ccc(N(C)C)cc1,2470.0
CCN(CC)CCCCCCn1nc(-c2ccccc2O)ccc1=O,2480.0
CCN(CC)Cc1ccc(OCCCCCN2CCN(C)CC2)cc1,2480.0
COc1ccccc1CN(C)CCOc1cccc(-c2cc(=O)c3c(OC)c(OC)c(OC)cc3o2)c1,2490.0
CN1CC[C@@]23C=C[C@H](O)C[C@@H]2Oc2c(OCCCCCCCCN4C(=O)c5ccccc5C4=O)ccc(c23)C1,2500.0
C#CCNC1CCc2cccc(OC(=O)N(C)C)c21,2500.0
CC(C)CC1(CC(C)C)N=C(O)c2cc(Br)cc(Br)c2N1,2.5
FC(F)(F)Oc1ccc(NC(S)=NCCC2CCN(CC3CCCCC3)CC2)cc1,2500.0
N=C(NCCC1CCN(Cc2ccccc2)CC1)Nc1ccccc1,2500.0
CN1CCN(c2ccc(C=Cc3cc(=[N+]4CCN(C)CC4)c4ccccc4n3C)cc2)CC1,2500.0
COc1ccc2cc3[n+](cc2c1OCc1ccc(Cl)cc1)CCc1cc2c(cc1-3)OCO2.[Br-],2500.0
O=C(NCCc1c[nH]c2ccccc12)c1cc2ccc(OCc3cccc(F)c3)cc2oc1=O,2500.0
Cc1ccc(S(=O)(=O)N(Cc2ccccc2)c2ccc(N)cc2O)cc1,2500.0
CN(C)Cc1ccc(CSCCN=C(O)CSCc2ccc(CN(C)C)o2)o1,2500.0
COc1ccccc1C1SCC(=O)N1CCCN(C)C.Cl,2500.0
CN=C(O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C=O,2500.0
Cc1ccc(-c2nc(N=C(O)C3CCN(Cc4cc(F)cc(F)c4)CC3)sc2-c2ccc(C)cc2)cc1,2500.0
COc1cc(OC)c2c(=O)cc(C(=O)NCCCCCCCCCCN=c3c4c([nH]c5ccccc35)CCCC4)oc2c1,2.3
CCCCCCCCCN=c1c2c([nH]c3cc(Cl)ccc13)CCCC2,2.3
Cc1ccc2[nH]cc(CCCCN3CCN(c4ccc(C(=O)CCC5CCN(Cc6ccccc6)CC5)cc4)CC3)c2c1,2.3
NC[C@H]1O[C@@H](O[C@@H](CNCCc2cccc(C(F)(F)F)c2)[C@@H]2C[C@@H](O)[C@H](n3ccc(O)nc3=O)O2)[C@H](O)[C@@H]1O,2.3
O=c1c2cc(N=C(O)CC[n+]3ccccc3)ccc2nc2c3[nH]c4ccccc4c3ccn12,2.3
CCN(CCC=Nc1cc(O)c(NCCCN(CC)Cc2ccccc2OC)cc1O)Cc1ccccc1OC,2.3
OC(=Nc1cncc(OCC2CCN(Cc3ccccc3)CC2)c1)c1cc[nH]c2nccc1-2,2.3
Nc1c2c(nc3cc(Cl)ccc13)C1CCC2C1,2.3
COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(CCCCCCCCCNC13CC4CC(C)(CC(C)(C4)C1)C3)C2,2.32
O=C1c2ccccc2C(=O)N1CCCCCCCCCN=c1c2ccccc2[nH]c2ccccc12,2.4
N=c1c2c([nH]c3cccc(Cl)c13)CCCCC2,2.4
CC1=C[C@@H]2Cc3[nH]c4cc(Cl)ccc4c(=NCCCCCCCCCN=C(O)c4cc(O)c5c(c4)C(=O)c4cccc(O)c4C5=O)c3C(C1)C2,2.4
O=C(c1ccccc1)c1ccc2c(c1)C(=O)N(CCC1CCN(Cc3ccccc3)CC1)C2=O,2.4
COc1ccc2[nH]cc(CCCCN3CCN(c4ccc(C(=O)CCC5CCN(Cc6ccccc6)CC5)cc4)CC3)c2c1,2.4
N#Cc1ccc2[nH]cc(CN3CCN(c4ccc(C(=O)CCC5CCN(Cc6ccsc6)CC5)cc4)CC3)c2c1,2.4
O=C(CCC1CCN(Cc2ccccc2)CC1)c1ccc(N2CCN(CCCCc3c[nH]c4ccc(F)cc34)CC2)cc1,2.4
CC1=CC2Cc3[nH]c4cc(Cl)ccc4c(=NCCCCCCCCCN=C(O)c4cc(O)c5c(c4)C(=O)c4cccc(O)c4C5=O)c3C(C1)C2.Cl,2.4
CCN(CCCCC=Nc1cc(O)c(NCCCCCN(CC)Cc2ccccc2OC)cc1O)Cc1ccccc1OC,2.4
COc1cc2c(cc1OC)S(=O)(=O)C(F)(CC1CCN(Cc3cccc(F)c3)CC1)C2,2.4
O=C1c2cc(N=C(O)CCN3CCCC3)ccc2-c2nccc3cccc1c23,2.47
c1ccc2c(=NCCCCCCN=c3c4c([nH]c5ccccc35)CCCCC4)c3c([nH]c2c1)CCCCC3,2.5
NC12CC3CC(F)(CC(C1)c1cc(N=C(O)CCCCN=c4c5c([nH]c6cc(Cl)ccc46)CCCC5)ccc13)C2,2.5
c1ccc2c(=NCCCCCCNc3c4c(nc5ncccc35)CCCCC4)c3c([nH]c2c1)CCCCC3,2.5
COc1cc2c(cc1OC)C(=O)/C(=C/c1ccc(CN3CCCCC3)c(O)c1)CO2,2.5
COC(=O)c1c(CCCCCCCCN=c2c3c([nH]c4cc(Cl)ccc24)CCCC3)cccc1OC,2.5
OCCCCCCN=c1c2c([nH]c3cc(Cl)ccc13)CCCC2,2.5
O=C(CCC1CCN(Cc2ccccc2F)CC1)c1cc2c3c(ccn3C(=O)CC2)c1,2.51
C[N+]1(CCCC(O)=Nc2ccc3c(c2)C(=O)c2cccc4ccnc-3c24)CCCC1,2.51
Clc1ccc2c(=NCCCNCCCCCCOc3cccc4[nH]c5ccccc5c34)c3c([nH]c2c1)CCCC3,2.57
O=[N+]([O-])c1ccc(NC(S)=NCCC2CCN(Cc3ccccc3)CC2)nc1,2.6
c1ccc2c(=NCCCCC[Se][Se]CCCCCN=c3c4c([nH]c5ccccc35)CCCC4)c3c([nH]c2c1)CCCC3,2.6
COc1cc(/C=C/C(O)=NCCCCCCN=c2c3c([nH]c4ccccc24)CCCC3)cc(OC)c1OCc1nc(C)c(C)nc1C,2.6
N#Cc1ccc2[nH]cc(CCN3CCN(c4ccc(C(=O)CCC5CCN(Cc6ccsc6)CC5)cc4)CC3)c2c1,2.6
COc1cc2cc(C(=O)CCc3cc[n+](Cc4ccc(F)cc4)cc3)sc2cc1OC,2.6
COc1cc2c(cc1OC)CC(CC1CCN(CCCN=c3c4c([nH]c5cc(Cl)ccc35)CC3C=C(C)CC4C3)CC1)C2.Cl.Cl,2.6
c1ccc2c(=NCCc3ccc(OCCCN4CCCCC4)cc3)c3c([nH]c2c1)CCCC3,2.6
COc1cc2c(cc1OC)SC(C(=O)CCc1cc[n+](Cc3ccc(F)cc3)cc1)C2,2.6
COc1cc2[se]n(CCCCCCN=c3c4c([nH]c5ccccc35)CCCC4)c(=O)c2cc1OC,2.6
O=C(NCCc1c[nH]c2ccccc12)c1cc2ccc(OCc3ccccc3F)cc2oc1=O,2500.0
CC(=O)N1OC(C)(C)CC(c2ccccc2)=C1CN1C(=O)c2ccccc2C1=O,2500.0
CC(C)NP(=O)(NC(C)C)OP(=O)(NC(C)C)NC(C)C,2500.0
CCN(CC)CCNS(=O)(=O)c1ccc(Oc2c(Cl)cccc2[N+](=O)[O-])cc1,2500.0
C=CCn1c(SCCCC(=O)Nc2ccc(S(N)(=O)=O)cc2)nc2sc3c(c2c1=O)CCCC3,2500.0
CN(C)c1cccc(OC(O)=Nc2ccccc2)c1,2500.0
COc1ccc2cc3[n+](cc2c1OCc1cc(C)cc(C)c1)CCc1cc2c(cc1-3)OCO2.[Br-],2500.0
Cc1ccc(C(C)C)c(OC(=O)Nc2ccc([N+](=O)[O-])cc2)c1,2500.0
CCCCCCCCCCCC1=CC(=O)C=CC1=O,2500.0
COc1ccc([C@@H]2N[C@@H](C(=O)O)Cc3c2n(C)c2ccccc32)cc1OC,2500.0
CC(=O)[NH+]=c1cccc2n(C)c(-c3cccc(OC(=O)N(C)C)c3)cn12,2500.0
CN(Cc1ccccc1)Cc1ccc(C(=O)NCCc2c[nH]c3cc(F)ccc23)cc1,2500.0
COc1ccc(-c2cc3c(c(=O)o2)C[C@@]2(O)[C@@]4(C)CCC(=O)OC(C)(C)[C@@]4(O)CC[C@@]2(C)O3)cc1,2500.0
CC1=CC2Cc3[nH]c4cc(Cl)ccc4c(=NC(=O)CCl)c3C(C1)C2,2510.0
O=c1c2cc(NCc3cc(F)ccc3O)ccc2nc2n1CCC2,2510.0
O=c1c2cc(N=C(O)c3cc4ccccc4s3)ccc2nc2n1CCC2,2510.0
N#Cc1ccc2[nH]cc(CCCCN3CCN(c4ccccc4C(=O)CCC4CCN(Cc5ccccc5)CC4)CC3)c2c1,2518.0
Clc1ccccc1-c1cnc2cccnc2n1,2.52
COc1ccccc1C=C1Oc2cc(OCCN3CCCCC3)ccc2C1=O.Cl,2520.0
O=C(/C=C/C(=O)N(Cc1ccccc1)c1ccc(Cl)cc1)N(Cc1ccccc1)c1ccc(Cl)cc1,2530.0
COc1ccc2[nH]c3c(c(=NCCNC4=CC(=O)c5ccccc5C4=O)c2c1)CCCC3,2530.0
COc1cc(/C=C/C(=O)N2CCC(Cc3ccccc3)CC2)ccc1OCCCCN1CCN(Cc2ccccc2)CC1,2530.0
C[C@@H](N=C(O)c1cc(C(O)=N[C@@H](Cc2ccccc2)[C@H](O)CNCCC2CCN(Cc3ccccc3)CC2)cc([N+](=O)[O-])c1)c1ccccc1,2530.0
Cc1ccc(-c2noc(-c3cccc(OCC4CCN(Cc5ccco5)CC4)c3)n2)cn1,2530.0
O=C(COc1cc(=O)oc2ccccc12)OCc1cn(Cc2ccc(F)cc2)nn1,2.54
CCc1nnc(NCCSCc2ccc(CN(C)C)o2)c([N+](=O)[O-])c1CC,2540.0
CCN(CCCCCCn1nc(-c2ccccc2O)ccc1=O)Cc1ccccc1C,2540.0
Cc1ccc2[nH]c3c(c(=NCCN4CCCCC4)c2c1)CCCC3,2542.0
COc1ccc(C(=O)C(CC2CCN(Cc3ccccc3)CC2)C(C)=O)cc1OC,2547.0
c1ccc2oc(-c3ccc(CN4CCSCC4)cc3)nc2c1,2.55
COc1ccc2c(c1)c(CC(O)=N[C@@H](Cc1ccccc1)C(=O)OCCC(C)(C)C)c(C)n2C(=O)c1ccc(Cl)cc1,2550.0
Cc1cc2c(c(C)c1CCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C(=O)[C@H](C)C2,2550.0
COc1cc2c(cc1OC)C(=O)/C(=C/c1ccc(N3CC[N+](C)(Cc4ccc(Br)cc4)CC3)cc1)C2.[Br-],2550.0
C[O+]=c1cccc2ccn(-c3ccccc3F)cc1-2.[Br-],2550.0
C#CCOc1ccc(-c2cc(-c3ccccc3OCC#C)nc(C)n2)cc1,2560.0
OC(=Nc1ccccc1F)Oc1ccc2c(c1)CCCN2Cc1ccc(Cl)cc1Cl,2560.0
COc1cc2oc(-c3ccc(OCCCCN4CCN(Cc5ccccc5)CC4)cc3)cc(=O)c2c(OC)c1OC,2560.0
CCn1c2ccccc2c2cc[n+](C)cc21,2567.0
CCC[n+]1ccc(CCC(=O)c2cc3cc(OC)c(OC)cc3s2)cc1,2570.0
CCN(CCCCCCn1nc(-c2cc(Br)ccc2O)ccc1=O)Cc1cccc(F)c1,2570.0
Cc1ccccc1N=C(O)Oc1ccc2c(c1)CCCN2Cc1ccc(Cl)cc1Cl,2570.0
CCC[n+]1ccc(CCC(=O)C2Cc3cc(OC)c(OC)cc3S2)cc1,2570.0
c1ccc(CN2CCC(COc3noc4ccccc34)CC2)cc1,2570.4
COc1cc2c(cc1OC)C(=O)C(Cc1cccc(CN3CCCC3)c1)C2,2580.0
O=c1ccc(-c2ccccc2O)nn1CCCCCCN1CCc2ccccc2C1,2580.0
O=C1c2ccccc2C(=O)N1Cc1ccc(CNCc2ccccc2F)cc1,2582.0
Clc1ccc(-c2cnc3cccnc3n2)cc1,2.59
COc1ccccc1CN(C)CCCN=C(O)COc1ccc(-c2cc(=O)c3c(O)c(OC)c(OC)cc3o2)cc1,2590.0
CCOC(=O)c1c(C)[nH]c2cccc(F)c2c1=N,2600.0
Cc1[nH]c2cccc(F)c2c(=N)c1CO,2600.0
Clc1ccc2[nH]c3c(c(=NCc4ccccc4)c2c1)CCCC3,2.6
OC1=Nc2cc(OCCCCCCN3CCCC3)ccc2CC1,2600.0
CC(=O)OC(C)(C)/C=C/C(=O)[C@](C)(O)[C@H]1[C@H](O)C[C@@]2(C)[C@@H]3CC=C(C(C)(C)C(=O)O)C4=CC(=O)O[C@](O)(C[C@]12C)[C@@]43C,2600.0
COc1ccccc1OCCN=C(O)c1cc2c(ccc3c(C)cc(=O)oc32)oc1=N,2600.0
COC(=O)c1ccc(COc2c(OC)ccc3cc4[n+](cc23)CCc2cc3c(cc2-4)OCO3)cc1.[Br-],2600.0
COc1ccc2cc3[n+](cc2c1OCc1ccc(SC)cc1)CCc1cc2c(cc1-3)OCO2.[Br-],2600.0
CCOC(=O)CCN1CC[C@@]23C=C[C@H](O)C[C@@H]2Oc2c(OC)ccc(c23)C1,2600.0
Cc1nn(S(=O)(=O)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc1-c1nc(=Nc2ccccc2)s[nH]1,2600.0
COc1cc2c(cc1OC)C(=O)C1(C2)C(c2ccccc2)C2CSCN2C12C(O)=Nc1ccc(Cl)cc12,2600.0
Nc1c2c(nc3cnccc13)CCCC2,2600.0
Oc1ccc(/C=N/C2CCN(Cc3ccccc3)CC2)c(O)c1,2600.0
COc1cc2c(cc1OC)C(=O)C(CCCCCCCCCN[C@H]1CCCc3nc(O)ccc31)C2,2600.0
Cn1ccc2[n+](CCC(=O)N3c4ccccc4Sc4ccccc43)c3ccc(F)cc3c-2c1.[I-],2600.0
COc1ccc2[nH]cc(CCNC(=O)c3ccc(CN(C)Cc4ccccc4Cl)cc3)c2c1,2600.0
COc1ccc2c(c1)c(C=O)cn2CCCCCCCCN(C)Cc1cccc(O)c1,2600.0
Oc1ccc2[nH]c3c(c2c1)C[PH](Cc1cccc2ccccc12)(c1ccccc1)CC3,2604.0
CCN(CC)C(=O)C1CCN(C(O)=Nc2cccc(Cn3nc(-c4ccccc4C)ccc3=O)c2)CC1,2610.0
COc1ccccc1CN(C)CCCCOc1cccc(-c2cc(=O)c3c(OC)c(OC)c(OC)cc3o2)c1,2610.0
C[C@@H]1c2c(nc3ccccc3c2N)[C@H]2C[C@@H]1C2(C)C,2.616
COc1cc2c(cc1OC)C(=O)/C(=C/c1ccc(N3CCN(Cc4ccccc4)CC3)cc1)C2,2618.0
COc1ccccc1CN1CCC(CCC(=O)c2ccc3c(c2)NCCCC3)CC1,2620.0
COc1cc(/C=C/C(=O)N2CCC(Cc3ccccc3)CC2)ccc1OCCCCCN1CCN(Cc2ccccc2)CC1,2620.0
CC(C)=CCCC(C)=CCc1ccc(O)c2nc3cccc(O)c3nc12,2620.0
COc1cc2oc(-c3ccc(OCCCN(C)Cc4ccccc4)cc3)cc(=O)c2c(OC)c1OC,2620.0
COc1cc2c(c(-c3ccc4c(c3)OCO4)c1OC)CN(C)CC2,2.63
COc1ccc2[nH]c3c(c(=N)c2c1)C1CC=CC(C3)C1,2630.0
Cl.NCCCNCCCCNCC(O)=Nc1cccc2c1C(=O)c1ccccc1C2=O,2630.0
COc1ccc2[nH]c3c(c(=N)c2c1)C1CC(C)=CC(C3)C1.Cl,2630.0
COc1cc2c(cc1OC)/C(=C\c1ccc(N3CCN(C)CC3)c(O)c1)OC2=O,2630.0
COc1ccc(Cn2cc(C(O)=NCCN=c3c4c([nH]c5ccc(OC)cc35)CCCC4)c(=O)c3ccccc32)cc1,2640.0
O=C(NO)c1ccc(N=c2c3ccccc3[nH]c3ccc(OCc4ccccc4)cc23)cc1,2640.0
CCn1c2ccccc2c2cc(/C=C/c3ccc(NC(S)=NCCN4CCCC4)cc3)ccc21,2640.0
OC(=NC1CCN(Cc2ccccc2F)CC1)c1ccc2c(c1)[nH]c1c(N=C(O)C3CC3)nccc12,2640.0
CCOC(=O)c1cnc2ccc(C)cc2c1N1CCN(c2cc(C)nc3ncnn23)CC1,2640.0
CCCN(CCCCCN1C(=O)c2ccc([N+](=O)[O-])cc2C1=O)Cc1ccccc1,2650.0
CCOC(=O)/C=C/c1ccc(OCCCCCCN2CCCCC2)c(OC)c1,2650.0
CC(C)c1ccc(NC(=O)Oc2ccc3c(c2)[C@]2(C)CCO[C@@H]2O3)cc1,2650.0
CC(C)c1ccc(NC(=O)Oc2ccc3c(c2)C2(C)CCOC2O3)cc1,2650.0
COc1cc2c(cc1OC)C(=O)C(Oc1cccc(CN3CCCC3)c1)C2,2660.0
C=Cc1cccc2c1N(CCCC)Cc1cc3c(cc1-2)OCO3,2660.0
C[Si](C)(C)CCOC(=O)Cc1ccccc1Nc1c(Cl)cccc1Cl,2660.0
CCN(CC)CCCCCCOc1ccc(/C=C/C(=O)O)cc1OC,2670.0
CCOC(=O)/C(=N\Nc1ccc(F)cc1)C(=O)C(F)(F)F,2670.0
c1cc(Cn2ccc(=[N+]3CCOCC3)cc2)ccc1CCc1ccc(Cn2ccc(=[N+]3CCOCC3)cc2)cc1,2670.0
COc1cc2cc(C=C3CC[N+](C)(Cc4ccccc4)CC3)sc2cc1OC,2670.0
COc1cc2cc(C3=CC[N+](C)(Cc4ccccc4)CC3)sc2cc1OC,2670.0
Oc1cc(O)c(-c2n[nH]c(=Nc3cccc(Cl)c3)s2)cc1Cl,2680.0
COc1cccc(CN2CCC(CCC(=O)c3ccc4c(c3)CCN4)CC2)c1,2680.0
CN(CCCCCCOc1cc(O)c2c(=O)c3ccccc3oc2c1)Cc1cccc(O)c1,2680.0
CN(C)CCOc1ccc(-c2nc3cc(Cl)ccc3[nH]2)cc1,2680.0
CN(CCCOc1ccc2c(=O)c3ccccc3oc2c1)Cc1ccccc1,2680.0
O=P(O)(O)OC1[C@@H](OP(=O)(O)O)C(CO)O[C@@H](O[C@@H]2[C@H](OP(=O)(O)O)C(OCCCc3cc(CCCOC4O[C@H](CO)[C@H](O[C@@H]5OC(CO)[C@H](OP(=O)(O)O)C(OP(=O)(O)O)[C@@H]5O)[C@@H]4OP(=O)(O)O)c(CCCOC4O[C@H](CO)[C@H](O[C@@H]5OC(CO)[C@H](OP(=O)(O)O)C(OP(=O)(O)O)[C@@H]5O)[C@@H]4OP(=O)(O)O)cc3CCCOC3O[C@H](CO)[C@H](O[C@@H]4OC(CO)[C@H](OP(=O)(O)O)C(OP(=O)(O)O)[C@@H]4O)[C@@H]3OP(=O)(O)O)O[C@@H]2CO)[C@H]1O,2690.0
CC(C)(C)CCOC(=O)Cc1ccccc1Nc1c(Cl)cccc1Cl,2690.0
CCN(CCCN=C(O)COc1ccc(/C=C/c2cc(OC)cc(OC)c2)cc1)Cc1ccccc1OC,2690.0
CCN(C)C(=O)Oc1ccc(-c2cc(=O)c3c(O)c(O)c(O)cc3o2)cc1,2.7
N#Cc1ccc(-c2nc3ccc(Cl)cc3c3c2CCCO3)cc1,2700.0
CCN(CC)CCCCOc1ccc(/C=C/C(=O)c2ccc(OCCCCN(CC)CC)cc2O)cc1,2700.0
Cc1cc2nc3n(c(=O)c2cc1NCc1cc(F)ccc1O)CCC3,2700.0
COc1cc2c(cc1OC)C(=O)C(C(=O)c1cc(OC)c(OC)c(OC)c1)C2,2700.0
Br.Cc1cccc(C[n+]2ccc(C(=O)[N-]CCc3c[nH]c4ccccc34)cc2)c1,2700.0
C#CCN(CCCC1CCN(Cc2ccccc2)CC1)Cc1ccc(O)c2ncccc12,2700.0
Cl.O=C1C(=Cc2ccc(OCCCN3CCCCC3)cc2)COc2cc(OCc3ccccc3)ccc21,2700.0
COc1ccc2cc3[n+](cc2c1OCc1cccc(Br)c1)CCc1cc2c(cc1-3)OCO2.[Br-],2700.0
C[O+]=c1cccc2ccn(-c3c(F)cccc3F)cc1-2.[Br-],2700.0
COc1cccc(CN(C)CCCOc2ccc3c4c(c(=O)oc3c2)CCCC4)c1,2700.0
O=C(N/N=C/c1ccc([N+](=O)[O-])cc1)c1ccc(CN2CCCC(O)C2)cc1,2710.0
COc1cc(N)c(Cl)cc1C(=O)OCC1CCN(CC2CCCCC2)CC1,2720.0
Cc1nnc(NCCSCc2ccc(CN(C)C)o2)c([N+](=O)[O-])c1C,2720.0
CCN(CCCCCCCCn1nc(-c2cc(N=C(C)O)ccc2O)ccc1=O)Cc1ccccc1N(C)C,2720.0
COc1cc2c3c(cc4ccccc4c3c1OC)N(C(=O)c1cc[n+](Cc3ccccc3F)cc1)CC2.[Br-],2730.0
CCOC(=O)C1=C(c2ccccc2)Oc2nc3c(c(N)c2C1c1cccc([N+](=O)[O-])c1)CCCC3,2730.0
Cc1ccc(CN2CCC(CCN=C(O)c3ccc4c(c3)[nH]c3c(N=C(O)C5CC5)nccc34)CC2)cc1,2740.0
CC1CCN(CCCCCCCOc2ccc(Cl)cc2)CC1,2740.0
OC(=Nc1nnc(-c2ccccc2Cl)s1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,2740.0
Cl.NCCCCCCNCC(O)=Nc1c2ccccc2cc2ccccc12,2740.0
Cc1cccc(CN2c3ccccc3C3(Cc4cccc(C)c4)CCN(S(=O)(=O)c4ccccc4)C23)c1,2750.0
CN(C)CCN=C(O)COc1cc(O)c2c(=O)c(-c3ccc(O)cc3)coc2c1.Cl,2750.0
Cc1cccc2sc(N=C(O)CCN3CCN(C(C)C)CC3)nc12,2750.0
C[N+](C)=c1ccn(Cc2cc(Cn3ccc(=[N+](C)C)cc3)cc(Cn3ccc(=[N+](C)C)cc3)c2)cc1,2750.0
CCC(C)n1cc(C(=O)CF)cn1,2750.0
COc1cc(CNCCCCCCCCCNCc2cc(OC)c3c(c2)OCO3)cc2c1OCO2,2.76
CSCC[C@H](N=C(O)[C@H](CC(C)C)N=C(O)CN=C(O)[C@@H](Cc1c[nH]c2ccccc12)N=C(O)[C@H](Cc1ccccc1)N=C(O)[C@H](Cc1ccc(O)cc1)N=C(O)[C@@H](N)CC(=O)O)C(=O)O,2760.0
CCN(Cc1ccccc1)Cc1ccc(-c2cc3cc(OCCN=C(O)CCc4ccc(F)c(F)c4)ccc3oc2=O)cc1,2770.0
CN(C)c1ccc(-c2cc(=O)c3ccc(OCCCCN4CCCC4)cc3o2)cc1,2770.0
OC(=Nc1nc(-c2ccc(Cl)cc2)c(-c2ccc(Cl)cc2)s1)C1CCN(Cc2ccccc2C(F)(F)F)CC1,2770.0
O=[N+]([O-])c1cccc(CN2CCC(N=C(O)c3ccc4c(c3)[nH]c3c(N=C(O)C5CC5)nccc34)CC2)c1,2770.0
CCN(CC)C(C)c1ccc(OC)c(OC(=O)N(C)C)c1,2770.0
COc1ccc(C(=O)N2CCC3(Cc4cccc(C)c4)c4ccccc4N(Cc4cccc(C)c4)C23)cc1,2780.0
C#CCN(C)Cc1cc2ccccc2oc1=O,2780.0
O=c1nc2sc3ccccc3n2c2ncccc12,2780.0
C#CCN(C)Cc1cc2ccc(OC)cc2oc1=O,2780.0
C#CCN(C)Cc1cc2cc(OC)c(O)cc2oc1=O,2780.0
CCN(CC)C(=O)Oc1ccc2[nH]ccc2c1,2780.0
CN1C/C(=C/c2ccc(N3CCCC3)cc2)C(=O)/C(=C/c2ccc(N3CCCC3)cc2)C1,2780.0
COc1cc(CNCCCCCCCCNCc2cc(OC)c3c(c2)OCO3)cc2c1OCO2,2.79
CCC[N+]1(C)CCc2c(c(O)c(OC)c3c2ccc2cc(O)c(OC)cc23)C1,2790.0
CCN(CCCOc1cc(O)c2c(=O)c3ccccc3sc2c1)Cc1ccccc1OC,2790.0
COc1cc(C(C)N(C)C)cc2oc(=O)c3ccccc3c12,2800.0
COc1cc(/C=C/c2ccc3ccccc3[n+]2C)ccc1F,2800.0
COc1cc(/C=C/c2cc(=O)oc3c2ccc2oc(-c4cc(OC)cc(OC)c4)cc23)cc(OC)c1,2800.0
COc1cccc2cc(C(=O)NCCc3c[nH]c4ccccc34)c(=O)oc12,2800.0
CN(CCOc1ccc2c3c(c(=O)oc2c1)CCCC3)Cc1ccccc1,2800.0
COc1ccc([N-]C(=[OH+])CCOc2c(OC)ccc3cc4[n+](cc23)CCc2cc3c(cc2-4)OCO3)cc1,2800.0
Cc1c(C)c2ccc(OCC3CCCN(Cc4ccc(C#N)cc4)C3)cc2oc1=O,2800.0
Cc1c(C)c2ccc(OCCCCCN(C)Cc3ccc(C#N)cc3)cc2oc1=O.Cl,2800.0
COc1cc(C(C)N(C)C)cc2oc(=O)c3ccccc3c12.Cl,2800.0
C#CCN(C)Cc1cc2cc(OCCCC3CCN(Cc4ccccc4C)CC3)ccc2n1C,2800.0
COc1ccc(-c2nc(N=C(O)C3CCN(Cc4ccccc4C#N)CC3)sc2-c2ccc(OC)cc2)cc1,2800.0
Oc1ccccc1/C=N/C1CCN(Cc2ccccc2)CC1,2800.0
